x,y,interannual_variability,water_stress,pop_density_log,population_density_km2,cropland_percent,irrigated_percent,landcover_diversity,grazing_intensity_log,livestock_density_km2,soc_0_30cm_kg_m2,soc_0_30cm_t_ha,governance_perc_rank,road_density_log,shdi_2022,mean_annual_precipitation,aridity_index
-1.25,35.25,2.6263473033905,5,5.37334708413045,214.583236694336,74.428790807724,0.230371230281889,0.424107283353806,4.51651664738794,90.5162587165833,3.38455653190613,33.8455653190613,24.2135944366455,4.47599548269427,0.736999988555908,389.222229003906,0.227017149329185
-0.75,35.25,2.14119601249695,5,5.36942752218712,213.739898681641,77.5603115558624,0.0185810291441157,0.37528657913208,4.5583782172149,94.4285898208618,3.40131688117981,34.0131688117981,24.2135944366455,4.61255594519253,0.736999988555908,404.444458007812,0.234008058905602
-0.25,35.25,2.14119601249695,5,4.2998487087511,72.6886444091797,76.1274516582489,0,0.365335762500763,4.61124213837855,99.6090424060822,3.5253267288208,35.253267288208,24.2135944366455,4.54979939208132,0.736999988555908,426.222229003906,0.234084323048592
0.25,35.25,2.14119601249695,5,5.31860314689195,203.098587036133,80.7561755180359,0,0.33042511343956,4.63659259362065,102.192130327225,3.46582221984863,34.6582221984863,24.2135944366455,4.41546262452669,0.736999988555908,432.444458007812,0.228898599743843
0.75,35.25,2.06950068473816,4.89913177490234,4.19388817414099,65.2799987792969,71.7883825302124,0.0061732207541354,0.410057365894318,4.49686361527757,88.7352452278137,3.43214631080627,34.3214631080627,24.2135944366455,4.18229157509501,0.730000019073486,427.111114501953,0.228237971663475
1.25,35.25,2.06950068473816,4.89913177490234,5.28402666753828,196.162185668945,85.3317677974701,0,0.267716437578201,4.54254272264588,92.9293329715729,3.53770017623901,35.3770017623901,24.2135944366455,4.44147276333951,0.730000019073486,444.888885498047,0.236866369843483
1.75,35.25,1.43437552452087,5,4.49005289035212,88.1261596679688,80.9716582298279,0,0.268604248762131,4.3987957872401,80.3528435230255,3.23594355583191,32.3594355583191,24.2135944366455,4.34589755016659,0.730000019073486,385.888885498047,0.209652781486511
2.25,35.25,1.43437552452087,5,3.98373376823483,52.717227935791,18.0833339691162,0.0308641989249736,0.228974968194962,4.3912363125113,79.7401773929596,2.63020658493042,26.3020658493042,24.2135944366455,4.30245802120647,0.730000019073486,305.444458007812,0.163525655865669
2.75,35.25,1.15187478065491,5,4.2312490323546,67.8031158447266,13.1851851940155,0,0.189199969172478,4.79705399954846,120.152974545956,2.65886116027832,26.5886116027832,24.2135944366455,4.2191360397246,0.722000002861023,285.666656494141,0.152512267231941
3.25,35.25,1.17534625530243,0.822780609130859,3.78075972089937,42.8493423461914,23.3549386262894,0,0.284372508525848,4.92836529710176,137.153487741947,2.58882331848145,25.8882331848145,24.2135944366455,3.85975460070099,0.722000002861023,296.666656494141,0.157547518610954
3.75,35.25,1.7787698507309,5,3.55548832352026,34.0049095153809,7.87683948874474,0,0.192094668745995,4.88399048576801,131.156983613968,2.45270371437073,24.5270371437073,24.2135944366455,4.17645949503868,0.722000002861023,285.111114501953,0.143967613577843
4.25,35.25,1.34772288799286,3.48375797271729,4.52917715152409,91.6822662353516,12.4228395521641,0,0.276748836040497,4.84127339946648,125.63050031662,2.13487863540649,21.3487863540649,24.2135944366455,4.01967952826258,0.722000002861023,235.222229003906,0.110153064131737
4.75,35.25,1.34772288799286,3.48375797271729,3.40524604172978,29.1217060089111,3.2871101051569,0,0.0695306584239006,4.45583935793808,85.1284130811691,1.50958573818207,15.0958573818207,24.2135944366455,2.6888606518265,0.722000002861023,184.888885498047,0.0852648764848709
5.25,35.25,1.34772288799286,3.48375797271729,4.39678713654182,80.1895980834961,8.71604904532433,0,0.145160421729088,4.32734762560588,74.7431207895279,1.6702481508255,16.702481508255,24.2135944366455,3.35885441857745,0.735000014305115,197.111114501953,0.0951785296201706
5.75,35.25,1.47098922729492,3.16517734527588,4.37731259148722,78.6237640380859,17.2592595219612,0,0.376982241868973,4.57810166710128,96.3294550180435,2.12371444702148,21.2371444702148,24.2135944366455,4.32480179801677,0.736000001430511,260.666656494141,0.145070314407349
6.25,35.25,1.47098922729492,3.16517734527588,4.66621184227198,105.294319152832,31.4660489559174,0.0216049389564432,0.651989102363586,4.61965281256045,100.458800792694,3.44213485717773,34.4213485717773,24.2135944366455,4.17488868882311,0.735000014305115,373.888885498047,0.204565733671188
6.75,35.25,1.48764634132385,2.23018312454224,3.58169236249512,34.9343032836914,25.5077481269836,0,0.667008757591248,4.46950228217061,86.3132548332214,3.45096659660339,34.5096659660339,24.2135944366455,3.74717295953522,0.735000014305115,362,0.195149600505829
7.25,35.25,1.48764634132385,2.23018312454224,4.77313247205004,117.289199829102,65.1601314544678,0,0.39476066827774,4.7724073929141,117.203461885452,3.04450869560242,30.4450869560242,24.2135944366455,3.98389133679674,0.735000014305115,367.333343505859,0.18961289525032
7.75,35.25,1.48764634132385,2.23018312454224,4.20721749172374,66.1693801879883,59.2314839363098,0,0.344398856163025,5.06288271759742,157.045460700989,3.05328011512756,30.5328011512756,24.2135944366455,4.04882501040869,0.735000014305115,377.222229003906,0.197814896702766
8.25,35.25,2.13581347465515,3.31589102745056,4.84765753826769,126.441513061523,45.8518505096436,0.0246913579758257,0.520051538944244,4.97037629733664,143.081094503403,3.07611870765686,30.7611870765686,24.2135944366455,4.16926972180038,0.735000014305115,373,0.196906790137291
8.75,35.25,2.09601426124573,5,4.34863779812231,76.3729934692383,47.5524693727493,0,0.55653703212738,4.61690058405059,100.179946899414,2.92878675460815,29.2878675460815,36.9086227416992,4.0491714866464,0.667999982833862,339.555541992188,0.171944200992584
9.25,35.25,2.09601426124573,5,4.36408908070633,77.5777893066406,72.7561712265015,0,0.347906649112701,4.79604121623816,120.030334949493,2.54725122451782,25.4725122451782,36.9086227416992,4.51198659623166,0.667999982833862,288.444458007812,0.140116065740585
9.75,35.25,2.6844482421875,4.76624441146851,4.15751087785848,62.912239074707,71.169102191925,0,0.289477825164795,4.75173268255595,114.784729003906,2.36830258369446,23.6830258369446,36.9086227416992,4.4740719183848,0.667999982833862,266.888885498047,0.127900674939156
10.25,35.25,2.6844482421875,4.76624441146851,4.17482392803968,64.0283889770508,74.6381044387817,0,0.272994935512543,4.48119767154003,87.3404121398926,2.24674654006958,22.4674654006958,36.9086227416992,4.55096489281518,0.730000019073486,263,0.135878205299377
10.75,35.25,2.6844482421875,4.76624441146851,5.05794906200926,156.267639160156,66.852992773056,0,0.30851799249649,4.41672081497833,81.8242435455322,2.3828444480896,23.828444480896,36.9086227416992,4.72354366416096,0.730000019073486,281.888885498047,0.15477254986763
11.25,35.25,NA,NA,5.46018932013943,234.141937255859,41.6549384593964,0,0.366327941417694,NA,NA,3.10939407348633,31.0939407348633,NA,NA,NA,290.666656494141,NA
11.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.75,35.25,0.924638271331787,5,3.40673204019554,29.1665000915527,27.0242124795914,0.045561051229015,0.766951143741608,NA,NA,5.3058500289917,53.058500289917,62.8060684204102,6.53544898157589,0.882000029087067,682.166687011719,0.428627401590347
24.25,35.25,0.924638271331787,5,4.33809524345851,75.5615692138672,35.0352466106415,0.204229517839849,0.843257248401642,6.23628672292927,509.957656577229,5.23853540420532,52.3853540420532,62.8060684204102,6.77904650222226,0.882000029087067,715,0.47341400384903
24.75,35.25,0.924638271331787,5,3.91244497449215,49.0211029052734,44.3500727415085,0.293332175351679,0.793321132659912,6.23821020982341,510.941422760487,5.01934242248535,50.1934242248535,62.8060684204102,6.64568059050339,0.882000029087067,759.111083984375,0.476455718278885
25.25,35.25,0.924638271331787,5,5.133936748554,168.683807373047,60.1805627346039,0.604921858757734,0.691639363765717,5.37221073431405,214.338397860527,4.74707221984863,47.4707221984863,62.8060684204102,7.14333967574428,0.882000029087067,637.333312988281,0.425184994935989
25.75,35.25,NA,NA,4.01109737086311,54.2074203491211,21.9011411070824,0.172830966766924,0.821695387363434,NA,NA,5.14282274246216,51.4282274246216,NA,NA,NA,630.375,NA
26.25,35.25,0.924638271331787,5,3.72807931459408,40.5991325378418,31.0635447502136,0.0802675611339509,0.75172221660614,NA,NA,4.5866379737854,45.866379737854,62.8060684204102,6.03163950617406,0.882000029087067,595.333312988281,0.365313917398453
26.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.25,35.25,NA,NA,3.7013121465868,39.5004119873047,36.3741338253021,0,0.738005757331848,NA,NA,4.61659908294678,46.1659908294678,NA,NA,NA,619,NA
27.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32.25,35.25,NA,NA,3.67258211448214,38.3533897399902,34.6551716327667,0,0.790708005428314,NA,NA,4.55432939529419,45.5432939529419,NA,NA,NA,465,NA
32.75,35.25,NA,NA,3.88787873108982,47.807243347168,8.93107205629349,0,0.528499066829681,NA,NA,4.34819507598877,43.4819507598877,NA,6.45046685452204,NA,462.571441650391,NA
33.25,35.25,2.16366076469421,5,5.55425361524008,257.334075927734,19.4470375776291,1.91581100225449,0.693982601165771,4.2574425357534,69.6291208267212,3.51589465141296,35.1589465141296,70.6625518798828,7.23691042301999,NA,402.666656494141,0.232197105884552
33.75,35.25,2.16366076469421,5,4.70953700588431,110.000755310059,33.4561377763748,6.15031197667122,0.74210262298584,4.03470161232047,55.5260510444641,3.49258899688721,34.9258899688721,70.6625518798828,6.80910155188092,NA,413.777770996094,0.213996022939682
34.25,35.25,NA,NA,4.89918167267437,133.179931640625,29.7595471143723,1.21640739962459,0.667346119880676,NA,NA,3.93844127655029,39.3844127655029,NA,NA,NA,470.75,NA
34.75,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35.75,35.25,NA,NA,6.63927224139183,763.538391113281,49.752938747406,0.136309419758618,0.546324253082275,NA,NA,4.99950313568115,49.9950313568115,NA,NA,NA,848.75,NA
36.25,35.25,1.63395071029663,5,5.74133056109566,310.478576660156,59.9659860134125,0.426716124638915,0.520223736763,4.9077465835674,134.334106445312,4.95476818084717,49.5476818084717,1.73880875110626,5.48452850739774,0.563000023365021,898.333312988281,0.478564471006393
36.75,35.25,1.63395071029663,5,6.07810612891499,435.202301025391,81.9012343883514,0.154320988804102,0.301362067461014,5.76875577675111,319.13916015625,3.44122648239136,34.4122648239136,1.73880875110626,5.21506578057547,0.563000023365021,388.444458007812,0.205039784312248
37.25,35.25,1.37918257713318,5,4.16293542793455,63.2598762512207,56.0555577278137,0,0.356182068586349,5.65086846505144,283.53847026825,2.45953559875488,24.5953559875488,1.73880875110626,4.93627646728903,0.563000023365021,241.33332824707,0.116178154945374
37.75,35.25,1.37918257713318,5,2.57559201516991,12.1390933990479,8.01851823925972,0,0.134277120232582,5.02802638214338,151.631479024887,1.9800511598587,19.800511598587,1.73880875110626,4.64392892063834,0.563000023365021,187.111114501953,0.0885182768106461
38.25,35.25,1.43565285205841,5,2.74694412960108,14.5949029922485,0.728395069018006,0,0.0207313150167465,4.40658866095302,80.9892926216125,1.6126434803009,16.126434803009,1.73880875110626,4.60530331006126,0.563000023365021,164.33332824707,0.0768307745456696
38.75,35.25,1.43565285205841,5,2.11380751826627,7.2797064781189,1.12037034705281,0,0.0295571014285088,3.87721551083759,47.2895659208298,1.51438784599304,15.1438784599304,1.73880875110626,4.68113049881108,0.578000009059906,151,0.0678103789687157
39.25,35.25,1.58740615844727,5,3.4652257357413,30.983678817749,0.339506170712411,0,0.0109123960137367,4.03036182151597,55.2812713384628,1.62877368927002,16.2877368927002,1.73880875110626,4.58096564968842,0.499000012874603,164.222229003906,0.0694135129451752
39.75,35.25,1.58740615844727,5,4.47044510547613,86.3956146240234,1.90776064991951,0.463048694655299,0.0508112050592899,4.39702448858673,80.2088708877563,1.68285429477692,16.8285429477692,1.73880875110626,4.4356185823204,0.529999971389771,156.111114501953,0.0659221261739731
-9.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-9.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-8.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-8.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-6.75,34.75,NA,NA,5.36013261373264,211.753158569336,0,0,0,NA,NA,4.91773986816406,49.1773986816406,NA,NA,NA,577,NA
-6.25,34.75,3.24277400970459,4.24352073669434,5.30481196273872,200.303146362305,54.3797969818115,2.61897705495358,0.596489369869232,4.96104182885127,141.742431640625,4.18292856216431,41.8292856216431,41.1197853088379,4.7559600566839,0.717000007629395,595.375,0.364870876073837
-5.75,34.75,2.98327922821045,2.36384868621826,5.32114950572338,203.618957519531,86.0891401767731,0.0847457617055625,0.259010910987854,5.00396073256562,148.002149581909,4.33048391342163,43.3048391342163,41.1197853088379,4.52531815049394,0.717000007629395,686.333312988281,0.389559000730515
-5.25,34.75,3.03417253494263,1.99965405464172,4.84198686144702,125.720878601074,54.0338456630707,0.00966962106758729,0.473430931568146,4.64496083220108,103.059289932251,4.54787588119507,45.4787588119507,41.1197853088379,4.2809970049539,0.717000007629395,817.222229003906,0.444160252809525
-4.75,34.75,3.03417253494263,1.99965405464172,4.96092808359178,141.726196289062,36.1837178468704,0.631690304726362,0.550032556056976,4.47220774071782,86.5497970581055,4.69339275360107,46.9339275360107,41.1197853088379,3.92116467127237,0.699000000953674,762.444458007812,0.426911801099777
-4.25,34.75,3.03417253494263,1.99965405464172,4.336503855703,75.439826965332,17.5277501344681,1.46244941279292,0.762303411960602,4.49917208418423,88.9426355361938,4.51566028594971,45.1566028594971,41.1197853088379,4.32224586114312,0.699000000953674,597.777770996094,0.346059024333954
-3.75,34.75,2.61901140213013,2.93868446350098,3.69195594321344,39.1232490539551,14.3796294927597,0,0.688112199306488,4.48241832860769,87.4483113288879,3.94263052940369,39.4263052940369,41.1197853088379,4.19678700608734,0.699000000953674,472.888885498047,0.269257009029388
-3.25,34.75,2.61901140213013,2.93868446350098,3.45515212326956,30.6631050109863,23.0493828654289,0.166666670702398,0.393790543079376,4.52541099807717,91.3338670730591,2.95220994949341,29.5220994949341,41.1197853088379,4.29166123669557,0.699000000953674,304,0.178209021687508
-2.75,34.75,2.7736713886261,2.44688749313354,4.08589347569437,58.4950714111328,30.7584017515182,0.0844753172714263,0.506155729293823,4.54569095805313,93.225510597229,2.90801572799683,29.0801572799683,41.1197853088379,4.47868085173447,0.660000026226044,273.333343505859,0.16348297894001
-2.25,34.75,2.33315992355347,5,4.74512350833783,114.022010803223,63.1265461444855,0.0308641989249736,0.540227115154266,4.49978736469887,88.997992515564,3.1508994102478,31.508994102478,41.1197853088379,4.55811178256345,0.660000026226044,326.444458007812,0.188217401504517
-1.75,34.75,2.33315992355347,5,5.79193337277212,326.645874023438,59.5888733863831,0,0.525822937488556,4.49585155611129,88.6444737911224,3.34249305725098,33.4249305725098,24.2135944366455,4.76902883960285,0.660000026226044,402.777770996094,0.225780174136162
-1.25,34.75,2.33315992355347,5,5.2704221212343,193.498046875,49.1692721843719,0,0.590547204017639,4.33935130798764,75.6577959060669,3.73129200935364,37.3129200935364,24.2135944366455,4.51756101294455,0.736999988555908,494.333343505859,0.262238591909409
-0.75,34.75,2.14119601249695,5,4.0856216430995,58.4789009094238,48.9783942699432,0.0154320994624868,0.518727600574493,4.40549200828515,80.8994281291962,3.29350209236145,32.9350209236145,24.2135944366455,4.37393553724234,0.736999988555908,378.222229003906,0.211852833628654
-0.25,34.75,2.14119601249695,5,3.62494347358028,36.5226020812988,46.7345684766769,0,0.484405487775803,4.64093729273164,102.641444444656,3.11487746238708,31.1487746238708,24.2135944366455,4.23934026001846,0.736999988555908,330,0.178858160972595
0.25,34.75,2.14119601249695,5,4.67506345968985,106.239372253418,65.3549373149872,0,0.436227649450302,4.90732472514483,134.27702665329,3.0241072177887,30.241072177887,24.2135944366455,4.39442532430434,0.730000019073486,339.444458007812,0.178434550762177
0.75,34.75,2.06950068473816,4.89913177490234,2.7881341066575702,15.2506694793701,56.5864205360413,0,0.39766937494278,4.47728967557573,86.9958518743515,2.89623427391052,28.9623427391052,24.2135944366455,4.21061470363304,0.730000019073486,353.555541992188,0.184248238801956
1.25,34.75,1.6205073595047,2.11827945709229,3.13031723104787,21.8812370300293,57.679009437561,0,0.337801337242126,4.05486310483859,56.6772667169571,2.77713584899902,27.7713584899902,24.2135944366455,4.04839420924398,0.730000019073486,338.333343505859,0.181805536150932
1.75,34.75,1.15187478065491,5,2.3162287005673,9.13737106323242,32.5216054916382,0,0.307088643312454,3.93019206220736,49.9167559146881,2.45311069488525,24.5311069488525,24.2135944366455,3.82040932377159,0.730000019073486,305.222229003906,0.164576351642609
2.25,34.75,1.15187478065491,5,2.51000191099025,11.3049535751343,13.6172845959663,0,0.19137579202652,4.30790955454509,73.2850376963615,2.16551399230957,21.6551399230957,24.2135944366455,3.90941929216868,0.730000019073486,270.888885498047,0.139762938022614
2.75,34.75,2.24307370185852,5,3.56526111876432,34.3486824035645,24.475309252739,0,0.350514799356461,4.85895105642758,127.888933956623,2.48707485198975,24.8707485198975,24.2135944366455,4.1165813423951,0.722000002861023,292.333343505859,0.151171177625656
3.25,34.75,2.24307370185852,5,5.59690215957813,268.589965820312,39.9691343307495,0,0.455161541700363,5.01715633862841,149.981352925301,2.70933818817139,27.0933818817139,24.2135944366455,4.09780758115939,0.722000002861023,328,0.165799364447594
3.75,34.75,1.7787698507309,5,3.45499199562013,30.6580352783203,10.3086419403553,0,0.159567877650261,4.89832096854713,133.064492106438,2.25719404220581,22.5719404220581,24.2135944366455,4.49248052985688,0.722000002861023,294.444458007812,0.14634570479393
4.25,34.75,1.34772288799286,3.48375797271729,3.91208297067121,49.0029983520508,4.93209883570671,0,0.118034489452839,4.66284359970615,104.936896383762,1.78166198730469,17.8166198730469,24.2135944366455,3.7878873800514,0.722000002861023,227.66667175293,0.107258006930351
4.75,34.75,1.47098922729492,3.16517734527588,3.12254601378323,21.7041110992432,0.620370358228683,0,0.0181372836232185,4.18330869228498,64.582486897707,1.23583233356476,12.3583233356476,24.2135944366455,2.67393579297504,0.736000001430511,169.444442749023,0.0748185142874718
5.25,34.75,1.47098922729492,3.16517734527588,4.45301259259811,84.8852920532227,13.7205854058266,0.580569449812174,0.203853353857994,4.24427620246049,68.7052893638611,1.49874424934387,14.9874424934387,24.2135944366455,3.08369407561833,0.736000001430511,147.33332824707,0.0627417042851448
5.75,34.75,1.47098922729492,3.16517734527588,4.97938462362694,144.384887695312,10.4034103453159,0.0586890731938183,0.162294238805771,4.31799961386862,74.0383723378181,1.39997565746307,13.9997565746307,24.2135944366455,4.09709606561908,0.736000001430511,134.444442749023,0.0596883222460747
6.25,34.75,2.11367249488831,3.68984460830688,2.98818701861417,18.8496627807617,11.4660494029522,0,0.237430036067963,4.22896792560015,67.646347463131,1.74032545089722,17.4032545089722,24.2135944366455,3.36669035950318,0.736000001430511,144.33332824707,0.0695333480834961
6.75,34.75,1.48764634132385,2.23018312454224,2.97881969592714,18.6645927429199,9.6358023583889,0,0.160806626081467,3.92432000400149,49.618645876646,1.67089772224426,16.7089772224426,24.2135944366455,2.96340593710546,0.736000001430511,154.777770996094,0.0741996467113495
7.25,34.75,1.48764634132385,2.23018312454224,2.8520697781228,16.323600769043,6.0740739107132,0,0.110294193029404,3.86678683540249,46.7885865271091,1.57705402374268,15.7705402374268,24.2135944366455,2.24583507128994,0.735000014305115,179.444442749023,0.0866980850696564
7.75,34.75,1.48764634132385,2.23018312454224,3.20777894388064,23.7241115570068,7.9413577914238,0,0.133369848132133,4.2262294117563,67.4586156606674,1.70420169830322,17.0420169830322,24.2135944366455,3.51562543494053,0.735000014305115,217.555557250977,0.104707047343254
8.25,34.75,2.13581347465515,3.31589102745056,3.64052477631382,37.1118316650391,11.0246911644936,0,0.167138710618019,4.44450379510072,84.1576117277145,1.62603139877319,16.2603139877319,36.9086227416992,3.88294698610327,0.735000014305115,234,0.11285208910703701
8.75,34.75,2.13581347465515,3.31589102745056,3.69907784171323,39.4100227355957,28.7438273429871,0,0.288463026285172,4.4807648194038,87.3021820783615,1.66959416866302,16.6959416866302,36.9086227416992,4.34012604907794,0.667999982833862,216.444442749023,0.103738941252232
9.25,34.75,2.6844482421875,4.76624441146851,4.13503629923578,61.4918594360352,45.2777773141861,0,0.331185400485992,4.7114332785815,110.211442708969,1.88551008701324,18.8551008701324,36.9086227416992,4.3526919141128,0.667999982833862,222.888885498047,0.104150950908661
9.75,34.75,2.6844482421875,4.76624441146851,3.97488382281969,52.2439308166504,48.9691346883774,0.0154320994624868,0.335581332445145,4.60412208767716,98.8952450752258,1.87156319618225,18.7156319618225,36.9086227416992,4.54896008693214,0.667999982833862,215,0.10454299300909
10.25,34.75,2.6844482421875,4.76624441146851,3.68486176570592,38.8396148681641,40.6831055879593,0,0.325371235609055,4.16267802765423,63.2433378696442,1.66461253166199,16.6461253166199,36.9086227416992,4.70819863879682,0.730000019073486,223.33332824707,0.114291459321976
10.75,34.75,2.6844482421875,4.76624441146851,6.28754403216563,536.830810546875,69.1387712955475,0,0.297875136137009,NA,NA,1.98937332630157,19.8937332630157,36.9086227416992,5.14669386841129,0.730000019073486,233.111114501953,0.127061128616333
11.25,34.75,2.6844482421875,4.76624441146851,4.6443650028804,102.99730682373,62.9691898822784,0,0.341358184814453,NA,NA,2.97075271606445,29.7075271606445,36.9086227416992,3.48400450259618,0.730000019073486,259,0.145014837384224
11.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.25,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.75,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
